x_m,y_m,z_m,alpha,beta,gamma,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,I_13,I_14,I_15,wrench_0,wrench_1,wrench_2,wrench_3,wrench_4,wrench_5
-0.14382465183734894,-0.08363717049360275,0.004999999888241291,-0.08139978349208832,0.00852744560688734,-2.9237375259399414,2.332439661026001,-9.193323135375977,-3.476594924926758,-0.6288601160049438,-7.040833473205566,9.693089485168457,-5.818052768707275,-7.392937183380127,-5.92930269241333,5.381222724914551,-1.48988676071167,1.308318853378296,-9.579816818237305,-9.311373710632324,-1.0834890604019165,6.333105087280273,-29.585437774658203,68.59990692138672,85.423095703125,-12.921318054199219,2.303987503051758,-9.84602165222168
0.14097295701503754,0.14630040526390076,0.004999999888241291,-0.07633141428232193,-0.03706508129835129,-0.6791459918022156,7.704777717590332,-8.265868186950684,0.7672620415687561,8.264594078063965,-2.2405447959899902,6.5913166999816895,-7.32608699798584,8.707889556884766,5.02846622467041,8.826687812805176,3.5323445796966553,-2.731921434402466,8.763623237609863,-4.488664627075195,-3.3565495014190674,4.016168594360352,-320.0821533203125,-194.90802001953125,2.3766632080078125,37.38042068481445,-77.90452575683594,-76.1243667602539
0.09973279386758804,0.13321779668331146,0.004999999888241291,0.07093671709299088,-0.033723846077919006,1.2388160228729248,5.306325912475586,8.588069915771484,-5.903951644897461,5.9599609375,4.770921230316162,-8.724108695983887,-2.255537271499634,-4.344690799713135,-3.910191535949707,9.658937454223633,2.85554838180542,4.353523254394531,9.532352447509766,-2.4559643268585205,6.036803245544434,-1.3093807697296143,24.535978317260742,2.6626720428466797,10.161073684692383,-0.5125062465667725,6.423581123352051,-8.051324844360352
-0.08629826456308365,-0.1381719559431076,0.004999999888241291,-0.0629635602235794,-0.025663582608103752,-1.9262025356292725,7.390673637390137,-6.386849403381348,8.953723907470703,-5.624565601348877,-3.4755897521972656,5.123844623565674,-2.1248972415924072,2.1642274856567383,-1.1085299253463745,4.84739875793457,-5.433374881744385,-8.830840110778809,-4.0014119148254395,-0.5138267278671265,-6.639598846435547,-2.9040541648864746,-51.81249237060547,57.20758819580078,-58.72615051269531,-8.705591201782227,-12.799116134643555,-0.05982208251953125
-0.09545250982046127,0.061672553420066833,0.004999999888241291,0.005658476613461971,0.021169526502490044,0.8890988826751709,-2.0003397464752197,-8.852163314819336,1.6661449670791626,7.686868667602539,-6.965141773223877,1.956160306930542,3.2947840690612793,-1.6133064031600952,4.021951675415039,-1.7853691577911377,0.09274575859308243,-9.852938652038574,3.834402322769165,3.226853609085083,-9.231982231140137,-2.634997844696045,-45.820411682128906,17.801977157592773,68.96782684326172,-10.83178997039795,-13.609427452087402,-11.43083381652832
-0.09497864544391632,0.12757448852062225,0.004999999888241291,-0.015516744926571846,-0.028963744640350342,-1.5090442895889282,9.580636978149414,-1.5852687358856201,0.03890810161828995,8.198603630065918,4.345237731933594,1.6414026021957397,5.956093788146973,7.287325382232666,-0.8622385859489441,-0.497832715511322,-2.2789812088012695,9.334122657775879,3.9433250427246094,-8.335538864135742,7.25919246673584,-0.3888011872768402,-183.94935607910156,-110.02197265625,-133.83853149414062,4.8620100021362305,-23.047882080078125,5.998892307281494
-0.05872732773423195,-0.09582739323377609,0.004999999888241291,-0.02664361521601677,0.04061364755034447,2.4258506298065186,-8.624921798706055,0.9943451285362244,-1.6567144393920898,7.554987907409668,-5.920107841491699,6.529292106628418,1.1537737846374512,-8.907793998718262,9.436905860900879,0.25230488181114197,-4.182462692260742,-0.6118631362915039,7.157155513763428,-3.901937484741211,-6.146471977233887,-7.418575286865234,44.784095764160156,-40.275634765625,3.829456329345703,7.489853858947754,15.784859657287598,2.913863182067871
0.007426929660141468,0.020383568480610847,0.004999999888241291,0.06978408247232437,-0.016663115471601486,2.4861931800842285,-4.042811870574951,5.600961685180664,-0.5674726963043213,-5.4503679275512695,-6.676300048828125,-3.3454105854034424,8.798487663269043,-3.139465808868408,9.762481689453125,-0.29539087414741516,-6.416721820831299,7.8228020668029785,-0.7928925156593323,4.193427085876465,9.67423152923584,-8.996493339538574,-14.54736328125,-21.207849502563477,114.64575958251953,-5.061418533325195,-1.1284360885620117,6.910717010498047
-0.020416494458913803,0.12464649230241776,0.004999999888241291,-0.08345755934715271,-0.07533657550811768,-1.2736821174621582,-8.066108703613281,4.409134864807129,-4.363500118255615,-6.313971996307373,-9.212762832641602,-9.563065528869629,5.489712238311768,-7.311331272125244,-0.645587682723999,2.117936372756958,-1.4329639673233032,-9.457866668701172,5.670030117034912,-9.789735794067383,5.237797737121582,7.866089820861816,-77.66191101074219,146.88742065429688,-63.381988525390625,5.297149658203125,46.50306701660156,30.969940185546875
-0.06263125687837601,-0.13981620967388153,0.004999999888241291,0.028586693108081818,0.049525436013936996,-1.696499228477478,-1.3432016372680664,0.7108494639396667,-0.46033215522766113,-2.215827703475952,7.748490810394287,7.8786702156066895,-3.28367280960083,2.3013951778411865,8.538150787353516,9.241169929504395,0.1791808158159256,-0.9435039162635803,-4.426113605499268,9.177437782287598,-7.14371395111084,1.5965914726257324,46.29018020629883,-125.2259750366211,-161.14398193359375,16.400848388671875,-23.065513610839844,28.13083839416504
0.03355586901307106,0.059226080775260925,0.004999999888241291,0.08087758719921112,-0.03739222511649132,-0.5572935938835144,-4.348994731903076,-4.419834136962891,-1.9006282091140747,9.975858688354492,-8.900673866271973,1.5708363056182861,-8.348556518554688,-6.909583568572998,-1.2087411880493164,0.2092026323080063,-4.824151992797852,-3.6708574295043945,-8.260659217834473,-3.9356043338775635,9.331169128417969,8.894147872924805,28.79094886779785,-94.8314208984375,40.82123565673828,20.82247543334961,3.6752989292144775,0.06776440143585205
-0.10815183818340302,-0.06079529598355293,0.004999999888241291,0.010501328855752945,-0.011734393425285816,-1.6302881240844727,-3.302434206008911,1.4170787334442139,8.19190788269043,-9.876323699951172,6.2136712074279785,8.967391014099121,-8.17348575592041,-6.771046161651611,9.214925765991211,0.7508028745651245,-9.71606731414795,-4.847360134124756,-1.0011265277862549,3.85817813873291,4.663207530975342,9.908430099487305,193.36563110351562,-13.162385940551758,128.65664672851562,17.327152252197266,47.4017448425293,-28.082916259765625
-0.062356606125831604,0.1273188591003418,0.004999999888241291,0.07623989880084991,0.0323660634458065,1.0831196308135986,-4.2497758865356445,0.7644020318984985,0.6664709448814392,-1.8870948553085327,-6.616762161254883,9.549131393432617,7.066343784332275,-0.03333943337202072,2.064908504486084,-5.454779148101807,0.8757414221763611,3.899402618408203,0.3033405542373657,9.805703163146973,2.2268331050872803,-2.5805256366729736,-0.1278010904788971,7.882429122924805,-50.745079040527344,3.0510025024414062,-3.3019514083862305,3.4411211013793945
-0.04009144753217697,0.1413174718618393,0.004999999888241291,-0.07814574241638184,-0.02924191765487194,2.048724889755249,5.443040370941162,-6.590749740600586,-2.3096837997436523,-3.060821056365967,-1.3638581037521362,5.635596752166748,-0.31653934717178345,5.880289077758789,1.529778003692627,-3.158611297607422,6.199574947357178,-5.234206676483154,-5.512340545654297,0.09005848318338394,-4.783015251159668,-9.818259239196777,-104.3943099975586,-167.40420532226562,384.712646484375,54.710628509521484,38.96333694458008,1.590963363647461
-0.01317900512367487,0.133279949426651,0.004999999888241291,-0.014173239469528198,-0.0773904025554657,1.0875699520111084,2.9659504890441895,0.22187642753124237,-1.0896437168121338,9.339370727539062,1.4239836931228638,7.268631458282471,-7.210995197296143,1.384129285812378,7.359592437744141,1.6621150970458984,4.360283374786377,-2.559128761291504,-8.151009559631348,-0.8419941067695618,-2.110412120819092,7.341203689575195,-204.29721069335938,30.799644470214844,-100.54741668701172,3.2169454097747803,-58.18390655517578,-38.31867980957031
0.08555278927087784,-0.007735734805464745,0.004999999888241291,-0.04186036065220833,-0.022004928439855576,2.0379538536071777,-5.120093822479248,9.334684371948242,9.162762641906738,-5.047367095947266,-3.0389609336853027,7.911114692687988,9.332444190979004,-1.1312179565429688,-3.580059051513672,0.5218802690505981,3.7553842067718506,-4.5305094718933105,4.729463577270508,-8.966853141784668,-9.014110565185547,-2.2742459774017334,19.66320037841797,6.408848762512207,43.728515625,4.301161289215088,2.128472328186035,-3.418081283569336
-0.09009786695241928,0.1086127981543541,0.004999999888241291,0.0402858592569828,0.07757090777158737,-0.647217333316803,-2.9305362701416016,-3.687335729598999,-0.17960475385189056,-3.5853283405303955,-6.154841423034668,-3.8106091022491455,9.498085021972656,-1.7777316570281982,-1.105744481086731,1.5308997631072998,9.666815757751465,-5.167974472045898,3.6256422996520996,4.3196940422058105,2.1464884281158447,-8.228433609008789,-15.930310249328613,38.00261688232422,-4.4385986328125,-7.551942825317383,-6.095720291137695,6.263077735900879
0.004270331468433142,0.10336481779813766,0.004999999888241291,0.08400218933820724,0.024737318977713585,-2.159424066543579,3.537445545196533,-8.71810531616211,1.9228529930114746,4.791623592376709,-5.780601978302002,6.832440376281738,-9.392924308776855,6.876257419586182,-0.7934190034866333,-5.64824104309082,-7.324437141418457,9.066143035888672,-8.546688079833984,-6.018131732940674,-3.043553113937378,2.4046969413757324,-40.48277282714844,-33.733177185058594,10.232868194580078,3.6760952472686768,-5.875143527984619,-1.332131028175354
0.02772437036037445,-0.054269857704639435,0.004999999888241291,-0.04249352216720581,0.02992875687777996,1.4950898885726929,0.8960217237472534,-7.487130165100098,-4.205440521240234,-5.224964618682861,-5.729143142700195,-1.7771133184432983,4.080628871917725,-5.650941371917725,-2.6664223670959473,-2.1816513538360596,9.529130935668945,9.093327522277832,6.00275182723999,-5.166821479797363,-8.639253616333008,-3.661917209625244,-1.3351993560791016,-29.961469650268555,29.82386016845703,7.416362762451172,-3.746005058288574,3.4016764163970947
-0.13606487214565277,0.09867464005947113,0.004999999888241291,0.026908544823527336,0.02308759093284607,-0.8766645193099976,-4.664109230041504,0.11851600557565689,5.554558277130127,7.166458606719971,6.897281646728516,-2.8064887523651123,3.7446868419647217,-3.7433159351348877,-8.781888961791992,4.031305313110352,-9.803448677062988,-1.8163481950759888,-3.41241455078125,3.867550849914551,5.324909687042236,-3.918107271194458,-9.895936012268066,37.332672119140625,51.1564826965332,-3.4386277198791504,-10.238140106201172,9.965304374694824
0.03226345404982567,-0.13889771699905396,0.004999999888241291,-0.052691902965307236,-0.052535783499479294,1.0761263370513916,6.232540130615234,-4.121665000915527,-1.0734728574752808,4.540370464324951,3.8584046363830566,9.747369766235352,-5.496779441833496,3.2463581562042236,2.1936380863189697,8.301969528198242,-6.8727569580078125,5.03596305847168,1.3653723001480103,-4.506682395935059,-0.5113016963005066,-3.3244681358337402,21.379743576049805,-45.102272033691406,78.24688720703125,13.97008228302002,-2.571726083755493,-4.363985061645508
-0.09884276241064072,0.02888096310198307,0.004999999888241291,0.011402280069887638,-0.014253429137170315,-1.4410866498947144,1.5862680673599243,7.780012130737305,1.3860996961593628,2.634448289871216,0.3749569356441498,-8.976690292358398,-5.342828750610352,-0.1599654108285904,-3.7952942848205566,-6.364727973937988,0.08265683799982071,-3.543804168701172,-4.8378472328186035,-0.7202916741371155,-7.334314823150635,8.554914474487305,9.820140838623047,-41.222171783447266,208.2325439453125,41.869144439697266,9.113363265991211,-5.062990188598633
-0.13048452138900757,-0.08099734783172607,0.004999999888241291,-0.0062949685379862785,0.04379725828766823,-2.631211757659912,7.354042053222656,4.152411937713623,-7.875723361968994,5.517545223236084,6.159146785736084,5.355292320251465,-7.720682144165039,2.8781590461730957,6.686495780944824,1.5470679998397827,2.928147554397583,-0.8327304124832153,0.5741463899612427,-9.31246280670166,2.7792603969573975,-8.371055603027344,-0.0677337646484375,-13.08040714263916,-132.1563720703125,2.892439365386963,-17.550018310546875,4.268895149230957
0.13466566801071167,-0.11382993310689926,0.004999999888241291,0.08238047361373901,-0.0695735514163971,3.094982624053955,-1.2997081279754639,-4.14689826965332,0.9085590243339539,-7.3316731452941895,3.8328680992126465,5.900230884552002,-6.732911109924316,-7.913738250732422,-7.089690208435059,7.542551040649414,0.5637852549552917,-0.6547800898551941,-7.8657636642456055,2.9911201000213623,7.359992027282715,6.563717365264893,-35.89236068725586,-26.4805908203125,-68.29795837402344,16.631383895874023,-1.9039392471313477,-4.4511332511901855
0.1396896094083786,-0.12691403925418854,0.004999999888241291,0.01894158311188221,-0.03877200558781624,-2.160149574279785,2.5210940837860107,-8.494425773620605,-7.752059459686279,-9.01382064819336,-4.8504157066345215,-7.286770820617676,-4.799039363861084,-2.2988388538360596,8.859655380249023,2.2075212001800537,6.6994757652282715,4.207029819488525,-7.749937534332275,4.718408107757568,-4.498022556304932,2.7821569442749023,-36.29679489135742,-36.0963249206543,68.6966552734375,-1.8117960691452026,-10.980279922485352,1.6077542304992676
0.09251920133829117,0.058886632323265076,0.004999999888241291,-0.02626609243452549,-0.03903967887163162,3.0688395500183105,-3.180760622024536,9.953445434570312,-4.728970527648926,-4.4173903465271,8.613445281982422,-9.507111549377441,3.933779716491699,4.506527900695801,6.727571487426758,9.488785743713379,9.512038230895996,-8.694464683532715,6.436786651611328,2.926198720932007,2.946842670440674,-7.433001518249512,24.771717071533203,-64.25757598876953,19.917091369628906,13.06382942199707,-2.9333934783935547,-14.508389472961426
-0.05861587077379227,-0.048037510365247726,0.004999999888241291,-0.06735298782587051,-0.011864935047924519,2.998838186264038,3.0037434101104736,9.649651527404785,8.236371040344238,-1.2173868417739868,-9.201040267944336,-2.7541301250457764,6.527806282043457,4.029982089996338,-0.8131268620491028,-8.897969245910645,-1.462105393409729,-0.6195012331008911,8.571110725402832,2.8217220306396484,-3.766941785812378,0.5063652992248535,3.365021228790283,23.82181167602539,60.95721435546875,-7.605252742767334,3.304603099822998,-5.124182224273682
-0.12069836258888245,0.0674300342798233,0.004999999888241291,-0.06086891144514084,0.08384016156196594,1.8461135625839233,-8.67889404296875,9.451364517211914,-2.798801898956299,-0.4426529109477997,-2.894320487976074,3.6502346992492676,3.244643211364746,4.306446075439453,-4.6371355056762695,-3.6866304874420166,-7.494975566864014,3.110199451446533,-9.204057693481445,1.9536466598510742,7.393917560577393,7.816642761230469,-4.0238800048828125,-37.72611999511719,15.199575424194336,3.932455539703369,0.7747097015380859,6.7984771728515625
0.05526990815997124,-0.1303931027650833,0.004999999888241291,-0.047941241413354874,-0.07548504322767258,1.0016840696334839,-1.0192447900772095,-0.8139262199401855,-8.460616111755371,3.4153006076812744,6.4251885414123535,-5.106898784637451,-1.5739823579788208,6.776786804199219,7.542409420013428,-5.13640022277832,1.0114127397537231,-6.150136947631836,-7.9624247550964355,8.222410202026367,6.410150051116943,5.200697898864746,-16.05483055114746,10.163267135620117,-13.774003982543945,-5.6076812744140625,-2.6067779064178467,1.3119618892669678
-0.017954252660274506,-0.0554128997027874,0.004999999888241291,-0.04346451535820961,0.0032639391720294952,0.4888761043548584,-9.024673461914062,6.874576091766357,-1.2391184568405151,-3.152097463607788,0.929527223110199,-8.172935485839844,5.132930755615234,1.648701548576355,-6.268198013305664,-6.235355854034424,-6.315026760101318,-8.859951972961426,1.7559689283370972,6.8069634437561035,-9.650035858154297,-9.019906997680664,-101.80586242675781,-57.42064666748047,8.776247024536133,9.467016220092773,-19.091279983520508,4.21328592300415
-0.1133885309100151,0.011847387999296188,0.004999999888241291,0.06119404733181,-0.05596141889691353,2.300283908843994,1.455405592918396,6.389913558959961,-3.465222120285034,-3.0077121257781982,1.9269299507141113,-4.515742301940918,-9.467832565307617,4.704570293426514,2.512998342514038,1.6151199340820312,4.833682537078857,3.5046167373657227,-5.882360458374023,-2.9503791332244873,-7.477797031402588,-7.402859687805176,-111.16313934326172,51.21054458618164,-209.19027709960938,35.00663757324219,-26.50861167907715,-14.991125106811523
-0.0014469269663095474,0.08721695095300674,0.004999999888241291,0.010685392655432224,0.08214855194091797,-1.3229905366897583,3.5239148139953613,7.17200231552124,9.25465202331543,2.5669424533843994,-6.317973613739014,-7.886992931365967,6.257019519805908,1.575129508972168,2.3657004833221436,5.629241943359375,4.065544605255127,6.689165115356445,-8.87572193145752,4.950412750244141,7.017055034637451,-4.277298927307129,-100.84121704101562,82.54147338867188,135.05581665039062,-17.339553833007812,-23.41070556640625,-0.3573012351989746
-0.13968344032764435,-0.054374247789382935,0.004999999888241291,0.004082484170794487,-0.06749127060174942,-0.2030649334192276,2.808945417404175,-3.7167587280273438,9.15942096710205,-9.331528663635254,1.5958569049835205,-6.669929027557373,4.244404315948486,-6.482194423675537,-5.29233455657959,-0.11258377879858017,8.296698570251465,-5.765712738037109,-7.115199565887451,5.179536819458008,0.01239064708352089,8.235702514648438,-272.63092041015625,101.41078186035156,65.72134399414062,22.577720642089844,-68.78233337402344,31.93604850769043
0.12279611825942993,0.03776741400361061,0.004999999888241291,-0.06723551452159882,-0.01682479865849018,0.7501493096351624,-7.067708969116211,2.91855788230896,-5.342417240142822,-6.864791393280029,3.668588399887085,1.8736923933029175,5.096549034118652,-3.81074857711792,-1.0405669212341309,-1.8905664682388306,9.68178939819336,-4.155020713806152,-4.1036553382873535,-2.9090359210968018,1.2918816804885864,-4.953545093536377,28.619083404541016,-155.9246368408203,-67.68621826171875,21.606351852416992,-3.407865524291992,15.440500259399414
-0.07236600667238235,0.11579332500696182,0.004999999888241291,0.06285623461008072,0.041518762707710266,-0.5580067038536072,8.305798530578613,-4.686288833618164,7.916314601898193,-7.9304986000061035,3.131253957748413,8.139710426330566,-6.625011444091797,9.366539001464844,-0.9423328042030334,8.914301872253418,3.53640079498291,-3.9682626724243164,-6.233949661254883,-3.9252991676330566,-8.139652252197266,-7.122640609741211,7.534148216247559,60.243492126464844,24.855270385742188,-14.704910278320312,1.8365795612335205,7.16267204284668
0.048756685107946396,0.034758955240249634,0.004999999888241291,0.03888843208551407,0.035701483488082886,-0.4556160569190979,-7.9067912101745605,-1.5411291122436523,5.911567687988281,-7.172328948974609,-7.393591403961182,2.8685789108276367,-6.056340217590332,-8.047799110412598,-6.663028240203857,8.474627494812012,6.429425239562988,-2.9187088012695312,3.11641526222229,0.7455134987831116,3.542485237121582,3.6534230709075928,-65.63587951660156,-63.131500244140625,45.29150390625,10.940032958984375,-7.34199857711792,7.164236068725586
-0.05648667737841606,-0.08011215925216675,0.004999999888241291,-0.07545610517263412,-0.013486397452652454,-1.0663528442382812,2.5746803283691406,-4.677972793579102,-9.219871520996094,-0.8886643648147583,7.819477558135986,1.389945149421692,6.647820949554443,9.832487106323242,-6.727675914764404,3.83555269241333,3.4858715534210205,9.599108695983887,9.712015151977539,3.733572244644165,-5.12770414352417,5.971116542816162,-83.47274780273438,10.013422012329102,118.53389739990234,10.53663444519043,-18.638599395751953,-0.6166653633117676
0.006020406261086464,-0.14267976582050323,0.004999999888241291,0.03627406805753708,-0.02678658626973629,0.4035803973674774,-7.85941743850708,5.613986015319824,8.203922271728516,-2.343332052230835,2.612705945968628,-1.397145390510559,-1.2446988821029663,-3.7925822734832764,5.2425923347473145,8.723531723022461,8.815016746520996,-6.5043745040893555,7.494873046875,4.748628616333008,-4.943252086639404,-8.65430736541748,-56.71891784667969,-19.45958709716797,-102.64030456542969,-7.628715991973877,0.7517414093017578,6.768594741821289
0.014013083651661873,0.11102966219186783,0.004999999888241291,0.007598852273076773,-0.017870010808110237,2.2027246952056885,-4.640054702758789,8.24416446685791,2.6635735034942627,4.421092987060547,-4.856953144073486,4.387763023376465,-9.437569618225098,-2.4935731887817383,2.535067081451416,-7.078068733215332,6.460071563720703,-5.299374103546143,3.0456223487854004,-1.89605712890625,1.9208718538284302,-7.850988864898682,-2.476612091064453,20.16688346862793,-45.28636932373047,-14.940729141235352,-6.997225761413574,-5.590645790100098
-0.09454366564750671,-0.14361917972564697,0.004999999888241291,-0.07300269603729248,-0.04114155471324921,-1.8753525018692017,-9.661744117736816,8.191288948059082,-4.607399940490723,6.393539905548096,9.987006187438965,-5.771374702453613,-4.696585178375244,3.2571957111358643,9.308972358703613,8.31628704071045,0.05751040205359459,5.902205467224121,-7.285082817077637,9.548763275146484,9.287064552307129,-6.725420951843262,18.093738555908203,-87.49440002441406,57.829261779785156,14.802358627319336,9.851292610168457,8.904297828674316
0.14087538421154022,0.11241050064563751,0.004999999888241291,-0.007277911063283682,-0.051429104059934616,2.729623317718506,-4.011537551879883,-7.9969000816345215,-4.565648078918457,6.31911563873291,-2.433687925338745,-8.232060432434082,-3.155489444732666,9.627666473388672,2.5936717987060547,-1.6767810583114624,-6.669229507446289,9.723535537719727,6.416980266571045,-4.370453834533691,-8.598626136779785,-8.867488861083984,28.086856842041016,1.8962364196777344,35.916587829589844,6.6521477699279785,6.667447090148926,-3.8312320709228516
0.08253984898328781,0.008681139908730984,0.004999999888241291,-0.002671001711860299,-0.0029601312708109617,1.1880728006362915,-7.592436790466309,1.6153717041015625,8.575268745422363,-0.06513144075870514,6.858909606933594,-1.0822676420211792,4.171670913696289,4.637454509735107,-6.520725727081299,-2.775678873062134,2.7460432052612305,-8.586068153381348,-2.7691962718963623,0.6959893107414246,9.924489974975586,-0.5093287229537964,116.82598114013672,-29.826885223388672,50.2259635925293,14.006731986999512,35.82509231567383,-13.090386390686035
0.13184967637062073,0.13172030448913574,0.004999999888241291,-0.058333348482847214,-0.040398482233285904,2.0311853885650635,6.3211350440979,-1.358654260635376,5.927814483642578,1.90829598903656,7.731908798217773,-1.781148910522461,2.0860884189605713,2.6003735065460205,-1.6523411273956299,-7.1137590408325195,-8.128811836242676,-9.666568756103516,7.4706854820251465,-5.270501613616943,-5.769865036010742,4.720707893371582,-36.49354553222656,-90.9636001586914,78.493408203125,23.319671630859375,-1.5901899337768555,24.8099365234375
0.11844820529222488,0.089634969830513,0.004999999888241291,0.07778900116682053,-0.03709493577480316,0.35305652022361755,-3.599677801132202,0.12089385092258453,-6.749778747558594,9.194914817810059,7.031628131866455,7.275792598724365,-1.8645250797271729,5.2472243309021,-7.122477054595947,-9.827619552612305,-9.600541114807129,1.7320348024368286,-0.8921018838882446,0.360306978225708,-9.850737571716309,-1.5462676286697388,-44.244537353515625,-5.752639293670654,-19.978687286376953,0.24612641334533691,-7.941322326660156,-0.7971241474151611
0.02936999313533306,0.14938023686408997,0.004999999888241291,0.061082225292921066,0.027359094470739365,1.7562552690505981,4.361363410949707,-1.1461259126663208,4.644383907318115,-5.339620590209961,6.262840270996094,1.7686247825622559,-5.784738063812256,-5.265590667724609,2.5606093406677246,6.59879207611084,-1.6874443292617798,-4.833991527557373,7.3402323722839355,3.3853657245635986,-1.03829026222229,-0.24199609458446503,-34.49813461303711,14.706865310668945,-15.814095497131348,-2.0446300506591797,-9.089632034301758,0.44600439071655273
